"No.","Time","Source","Destination","Protocol","Length","Info"
"114","3.158963","144.195.11.253","192.168.0.22","TCP","1310","443  >  64224 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"115","3.159610","144.195.11.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"116","3.159673","192.168.0.22","144.195.11.253","TCP","54","64224  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"117","3.161578","192.168.0.22","144.195.11.253","TLSv1.3","128","Application Data"
"118","3.161747","192.168.0.22","144.195.11.253","TLSv1.3","201","Application Data"
"119","3.234518","206.247.35.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"120","3.234518","206.247.35.253","192.168.0.22","TCP","1474","443  >  64222 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"121","3.234518","206.247.35.253","192.168.0.22","TCP","1310","443  >  64222 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"122","3.234518","206.247.35.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"123","3.234732","192.168.0.22","206.247.35.253","TCP","54","64222  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"124","3.237843","192.168.0.22","206.247.35.253","TLSv1.3","128","Application Data"
"125","3.238029","192.168.0.22","206.247.35.253","TLSv1.3","201","Application Data"
"126","3.253017","144.195.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"127","3.253248","144.195.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"128","3.253248","144.195.10.253","192.168.0.22","TLSv1.3","122","Application Data"
"129","3.253286","192.168.0.22","144.195.10.253","TCP","54","64223  >  443 [ACK] Seq=1262 Ack=5336 Win=131584 Len=0"
"130","3.253558","192.168.0.22","144.195.10.253","TLSv1.3","1145","Application Data"
"131","3.262868","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"132","3.263154","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"133","3.263389","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"134","3.263514","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"135","3.264158","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x8399 A BRW184F32B26726"
"136","3.264326","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x8399 A BRW184F32B26726"
"137","3.264639","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"138","3.264720","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"139","3.337098","144.195.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"140","3.337098","144.195.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"141","3.337098","144.195.11.253","192.168.0.22","TLSv1.3","122","Application Data"
"142","3.337098","206.247.34.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"143","3.337098","206.247.34.253","192.168.0.22","TCP","1474","443  >  64225 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"144","3.337098","206.247.34.253","192.168.0.22","TCP","1310","443  >  64225 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"145","3.337098","206.247.34.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"146","3.337561","192.168.0.22","144.195.11.253","TCP","54","64224  >  443 [ACK] Seq=1262 Ack=5336 Win=131584 Len=0"
"147","3.337672","192.168.0.22","206.247.34.253","TCP","54","64225  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"148","3.339682","192.168.0.22","206.247.34.253","TLSv1.3","128","Application Data"
"149","3.339868","192.168.0.22","206.247.34.253","TLSv1.3","201","Application Data"
"150","3.339964","192.168.0.22","144.195.11.253","TLSv1.3","1145","Application Data"
"151","3.372552","144.195.10.253","192.168.0.22","TLSv1.3","941","Application Data"
"152","3.373836","192.168.0.22","206.247.34.253","TLSv1.3","78","Application Data"
"153","3.374024","192.168.0.22","206.247.34.253","TCP","54","64225  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"154","3.374226","192.168.0.22","206.247.35.253","TLSv1.3","78","Application Data"
"155","3.374282","192.168.0.22","206.247.35.253","TCP","54","64222  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"156","3.374455","192.168.0.22","144.195.10.253","TLSv1.3","88","Application Data"
"157","3.374526","192.168.0.22","144.195.10.253","TLSv1.3","78","Application Data"
"158","3.374572","192.168.0.22","144.195.10.253","TCP","54","64223  >  443 [FIN, ACK] Seq=2411 Ack=6223 Win=130816 Len=0"
"159","3.374728","192.168.0.22","144.195.11.253","TLSv1.3","88","Application Data"
"160","3.374811","192.168.0.22","144.195.11.253","TLSv1.3","78","Application Data"
"161","3.374878","192.168.0.22","144.195.11.253","TCP","54","64224  >  443 [FIN, ACK] Seq=2411 Ack=5336 Win=131584 Len=0"
"162","3.439173","206.247.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"163","3.439173","206.247.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"164","3.439173","206.247.35.253","192.168.0.22","TLSv1.3","122","Application Data"
"165","3.439269","192.168.0.22","206.247.35.253","TCP","54","64222  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"166","3.469446","144.195.11.253","192.168.0.22","TLSv1.3","933","Application Data"
"167","3.469564","192.168.0.22","144.195.11.253","TCP","54","64224  >  443 [RST, ACK] Seq=2412 Ack=6215 Win=0 Len=0"
"168","3.476677","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x1f5f AAAA zoompaoap163mmr.pao.zoom.us"
"169","3.476688","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x572b A zoompaoap163mmr.pao.zoom.us"
"170","3.484347","192.168.0.1","192.168.0.22","DNS","172","Standard query response 0x1f5f AAAA zoompaoap163mmr.pao.zoom.us SOA ns-1403.awsdns-47.org"
"171","3.514195","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x572b A zoompaoap163mmr.pao.zoom.us"
"172","3.541881","192.168.0.1","192.168.0.22","DNS","103","Standard query response 0x572b A zoompaoap163mmr.pao.zoom.us A 144.195.15.163"
"173","3.541881","144.195.10.253","192.168.0.22","TLSv1.3","78","Application Data"
"174","3.541881","144.195.10.253","192.168.0.22","TCP","54","443  >  64223 [FIN, ACK] Seq=6247 Ack=2387 Win=49152 Len=0"
"175","3.541881","144.195.10.253","192.168.0.22","TCP","54","443  >  64223 [RST] Seq=6223 Win=0 Len=0"
"176","3.541881","144.195.10.253","192.168.0.22","TCP","54","443  >  64223 [RST] Seq=6223 Win=0 Len=0"
"177","3.541881","144.195.11.253","192.168.0.22","TLSv1.3","78","Application Data"
"178","3.541881","144.195.11.253","192.168.0.22","TCP","54","443  >  64224 [RST, ACK] Seq=6239 Ack=2412 Win=49152 Len=0"
"179","3.541881","206.247.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"180","3.541881","206.247.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"181","3.541881","206.247.34.253","192.168.0.22","TLSv1.3","122","Application Data"
"182","3.542107","192.168.0.22","144.195.10.253","TCP","54","64223  >  443 [RST, ACK] Seq=2412 Ack=6247 Win=0 Len=0"
"183","3.542264","192.168.0.22","206.247.34.253","TCP","54","64225  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"184","3.542385","192.168.0.1","192.168.0.22","DNS","103","Standard query response 0x572b A zoompaoap163mmr.pao.zoom.us A 144.195.15.163"
"185","3.542912","192.168.0.22","144.195.15.163","TCP","66","64226  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"186","3.555348","206.247.34.253","192.168.0.22","TLSv1.3","78","Application Data"
"187","3.555519","206.247.34.253","192.168.0.22","TCP","54","443  >  64225 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"188","3.555778","206.247.34.253","192.168.0.22","TCP","54","443  >  64225 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"189","3.555778","206.247.35.253","192.168.0.22","TLSv1.3","78","Application Data"
"190","3.555778","206.247.35.253","192.168.0.22","TCP","54","443  >  64222 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"191","3.657361","144.195.15.163","192.168.0.22","TCP","66","443  >  64226 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"192","3.657462","192.168.0.22","144.195.15.163","TCP","54","64226  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"193","3.657848","192.168.0.22","144.195.15.163","TLSv1.3","571","Client Hello"
"194","3.686012","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x8399 A BRW184F32B26726"
"195","3.686111","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x8399 A BRW184F32B26726"
"196","3.772422","144.195.15.163","192.168.0.22","TCP","54","443  >  64226 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"197","3.772555","144.195.15.163","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"198","3.773077","192.168.0.22","144.195.15.163","TLSv1.3","577","Change Cipher Spec, Client Hello"
"199","3.889185","144.195.15.163","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"200","3.889185","144.195.15.163","192.168.0.22","TCP","1474","443  >  64226 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"201","3.889378","192.168.0.22","144.195.15.163","TCP","54","64226  >  443 [ACK] Seq=1041 Ack=2940 Win=131840 Len=0"
"202","3.889505","144.195.15.163","192.168.0.22","TCP","1310","443  >  64226 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"203","3.890778","144.195.15.163","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"204","3.890821","192.168.0.22","144.195.15.163","TCP","54","64226  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"205","3.892507","192.168.0.22","144.195.15.163","TLSv1.3","128","Application Data"
"206","3.892675","192.168.0.22","144.195.15.163","TLSv1.3","203","Application Data"
"207","4.027414","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"208","4.053873","144.195.15.163","192.168.0.22","TLSv1.3","133","Application Data"
"209","4.053873","144.195.15.163","192.168.0.22","TLSv1.3","133","Application Data"
"210","4.053873","144.195.15.163","192.168.0.22","TLSv1.3","122","Application Data"
"211","4.053976","192.168.0.22","144.195.15.163","TCP","54","64226  >  443 [ACK] Seq=1264 Ack=5336 Win=131584 Len=0"
"212","4.054645","192.168.0.22","144.195.15.163","TLSv1.3","3349","Application Data"
"213","4.169587","144.195.15.163","192.168.0.22","TCP","54","443  >  64226 [ACK] Seq=5336 Ack=4104 Win=53248 Len=0"
"214","4.176028","144.195.15.163","192.168.0.22","TLSv1.3","97","Application Data"
"215","4.229515","192.168.0.22","144.195.15.163","TCP","54","64226  >  443 [ACK] Seq=4559 Ack=5379 Win=131584 Len=0"
"216","4.258847","144.195.15.163","192.168.0.22","TCP","1474","443  >  64226 [ACK] Seq=5379 Ack=4559 Win=57344 Len=1420 [TCP segment of a reassembled PDU]"
"217","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","769","Application Data"
"218","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","213","Application Data"
"219","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","173","Application Data"
"220","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","1474","Application Data"
"221","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","1434","Application Data"
"222","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","115","Application Data"
"223","4.258847","144.195.15.163","192.168.0.22","TLSv1.3","176","Application Data, Application Data"
"224","4.259088","192.168.0.22","144.195.15.163","TCP","54","64226  >  443 [ACK] Seq=4559 Ack=10775 Win=131840 Len=0"
"225","4.259248","192.168.0.22","144.195.15.163","TLSv1.3","97","Application Data"
"226","4.260055","144.195.15.163","192.168.0.22","TLSv1.3","115","Application Data"
"227","4.264610","192.168.0.22","144.195.15.163","TLSv1.3","134","Application Data"
"228","4.277009","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"229","4.277079","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"230","4.277280","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"231","4.277522","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"232","4.277662","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"233","4.307721","192.168.0.22","144.195.15.163","TCP","66","64227  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"234","4.307921","192.168.0.22","144.195.15.163","TLSv1.3","393","Application Data"
"235","4.308037","192.168.0.22","144.195.15.163","TLSv1.3","316","Application Data"
"236","4.308158","192.168.0.22","144.195.15.163","TLSv1.3","329","Application Data"
"237","4.308340","192.168.0.22","144.195.15.163","TLSv1.3","282","Application Data"
"238","4.308471","192.168.0.22","144.195.15.163","TLSv1.3","270","Application Data"
"239","4.308588","192.168.0.22","144.195.15.163","TLSv1.3","291","Application Data"
"240","4.308683","192.168.0.22","144.195.15.163","TLSv1.3","236","Application Data"
"241","4.308760","192.168.0.22","144.195.15.163","TLSv1.3","271","Application Data"
