"No.","Time","Source","Destination","Protocol","Length","Info"
"1957","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1958","9.260452","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1959","9.260805","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1960","9.261083","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1961","9.261204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1962","9.261273","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1963","9.261325","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1964","9.261404","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1965","9.261404","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1966","9.261693","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1967","9.261725","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1968","9.261741","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1969","9.271537","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1970","9.271702","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1971","9.272245","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1972","9.272508","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1973","9.281608","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1974","9.281792","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1975","9.281908","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1976","9.282048","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1977","9.282157","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1978","9.282456","192.168.0.22","144.195.23.84","UDP","125","57839  >  8801 Len=83"
"1979","9.292069","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1980","9.292345","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1981","9.292345","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1982","9.292429","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1983","9.305351","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1984","9.305351","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1985","9.305351","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1986","9.305993","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1987","9.306840","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1988","9.348009","192.168.0.22","144.195.23.84","UDP","123","60027  >  8801 Len=81"
"1989","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1990","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1991","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1992","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1993","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1994","9.362325","144.195.23.84","192.168.0.22","TCP","54","443  >  64157 [ACK] Seq=20860 Ack=73264 Win=65536 Len=0"
"1995","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1996","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1997","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1998","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1999","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2000","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2001","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2002","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2003","9.362325","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2004","9.362603","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2005","9.362978","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2006","9.363008","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2007","9.363021","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2008","9.363032","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2009","9.363043","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2010","9.363054","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2011","9.363071","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2012","9.363910","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2013","9.364070","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2014","9.364229","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2015","9.374881","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2016","9.375000","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2017","9.375000","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2018","9.375301","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2019","9.384509","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2020","9.384745","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2021","9.384745","144.195.23.84","192.168.0.22","UDP","120","8801  >  57839 Len=78"
"2022","9.384835","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2023","9.385057","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2024","9.394836","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2025","9.395017","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2026","9.395154","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2027","9.395391","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2028","9.405099","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2029","9.405296","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2030","9.405427","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
